,energy
4540,-2.153345815132161
4541,-2.1454599182846614
4542,-2.145858288715583
4543,-2.155732610759089
4544,-2.1463534667858775
4545,-2.1576998812547195
4546,-2.15015170972119
4547,-2.158517776714298
4548,-2.1628888326165843
4549,-2.14898102875873
4550,-2.15248612941609
4551,-2.142426071835387
4552,-2.1531022663532227
4553,-2.151593588986616
4554,-2.1524933172727163
4555,-2.1450333655747458
4556,-2.152968437865394
4557,-2.1487739600885556
4558,-2.152416645801518
4559,-2.1479957096406435
4560,-2.1447788179678473
4561,-2.143930542137672
4562,-2.1597801697494496
4563,-2.150499959176
4564,-2.1515880275771235
4565,-2.1510079320127766
4566,-2.147833557058459
4567,-2.154441285798794
4568,-2.145979292977457
4569,-2.1498276722055754
4570,-2.1548961978890064
4571,-2.1497538127464155
4572,-2.1494399924767444
4573,-2.1531254848104338
4574,-2.150988036860057
4575,-2.1406957100729747
4576,-2.1382950509675913
4577,-2.1456458070234414
4578,-2.146279136151289
4579,-2.153182676519801
4580,-2.150110370757626
4581,-2.1548677746696727
4582,-2.1448315622698364
4583,-2.153134172861997
4584,-2.1488324072786518
4585,-2.1523582786741953
4586,-2.1441408091718763
4587,-2.1482979297238813
4588,-2.1476802256851513
4589,-2.1487020697443038
4590,-2.1443970679252637
4591,-2.145992316792645
4592,-2.1535318991083683
4593,-2.1484347775473966
4594,-2.1508249476026875
4595,-2.1572447960595698
4596,-2.1587290139647095
4597,-2.151207439061918
4598,-2.1475620397330495
4599,-2.1443161884794053
4600,-2.1446719954411404
4601,-2.1474293746791155
4602,-2.1497470618799817
4603,-2.1494216795925487
4604,-2.154842825009446
4605,-2.1533676747781088
4606,-2.1518850238909777
4607,-2.151464061304378
4608,-2.1416192290250353
4609,-2.148796834788259
4610,-2.1552609734280566
4611,-2.159637984661243
4612,-2.1677927368044765
4613,-2.1555316523154553
4614,-2.1479363223373515
4615,-2.1462420251298258
4616,-2.153969569656636
4617,-2.1551312927051596
4618,-2.1548592337285055
4619,-2.1508540755850216
4620,-2.1544846818324124
4621,-2.149511627581242
4622,-2.14693138269752
4623,-2.1469985714853075
4624,-2.1469601266705074
4625,-2.1502751810425105
4626,-2.1507248180584555
4627,-2.1459707482154546
4628,-2.147792265676384
4629,-2.145723136083209
4630,-2.1515209306396152
4631,-2.1508240158336602
4632,-2.1469171793304738
4633,-2.149502113204371
4634,-2.149187859457163
4635,-2.144023304892052
4636,-2.1492487285861963
4637,-2.1536903056143935
4638,-2.155472598431515
4639,-2.147203361711925
4640,-2.1481090738660886
4641,-2.146513854394102
4642,-2.1577225200958443
4643,-2.1558092654357512
4644,-2.1453839839795537
4645,-2.154789063412729
4646,-2.1422860821090866
4647,-2.152467852454087
4648,-2.1554916699592517
4649,-2.1519609719492343
4650,-2.1484334106312737
4651,-2.153289382707169
4652,-2.15160446416216
4653,-2.1465692960377107
4654,-2.1488651752076926
4655,-2.1525122797172536
4656,-2.149992254833155
4657,-2.147844627499646
4658,-2.147163880045339
4659,-2.151252499532906
4660,-2.1529185573962923
4661,-2.1509554582803045
4662,-2.1490991979348015
4663,-2.1442255412575184
4664,-2.15438530320357
4665,-2.1448395288190687
4666,-2.1483636422859
4667,-2.1446442130973242
4668,-2.15040047905841
4669,-2.147119222087346
4670,-2.1512433032208276
4671,-2.146711544466999
4672,-2.1476832879028422
4673,-2.15681363779717
4674,-2.1454123985724154
4675,-2.1469089340125516
4676,-2.149792764891031
4677,-2.1478569755813615
4678,-2.15290172116295
4679,-2.1462133120632845
4680,-2.150042633897099
4681,-2.1544430244080197
4682,-2.1608851430237586
4683,-2.1476832882588752
4684,-2.1454539901336465
4685,-2.1467279347249146
4686,-2.1392763440331284
4687,-2.159948353116661
4688,-2.14291691159344
4689,-2.150076106787038
4690,-2.1476903133564385
4691,-2.1530979808445694
4692,-2.1617530705713492
4693,-2.147593636159986
4694,-2.148905946666019
4695,-2.154339437672138
4696,-2.1570910549308717
4697,-2.155432004339105
4698,-2.1454513934654598
4699,-2.152373872900598
4700,-2.1526369463564947
4701,-2.1579767591793306
4702,-2.1517750257530612
4703,-2.154706396272016
4704,-2.140049082520846
4705,-2.1465868150372334
4706,-2.1519955507223663
4707,-2.146852655395878
4708,-2.146180079942243
4709,-2.1463335292795076
4710,-2.1514866230514538
4711,-2.1551080943998935
4712,-2.1388860514695365
4713,-2.146524402024315
4714,-2.149357487335283
4715,-2.1551375123874594
4716,-2.149440234890469
4717,-2.1509902752704413
4718,-2.1470411869688184
4719,-2.1504618791053267
4720,-2.1528175723445355
4721,-2.1496538284707776
4722,-2.146093009460536
4723,-2.1570952391025693
4724,-2.14833506802066
4725,-2.1432128524240124
4726,-2.1443885709190003
4727,-2.1568270831245733
4728,-2.1530100004242145
4729,-2.145789830907576
4730,-2.146784757683534
4731,-2.1478059713719495
4732,-2.153009183229477
4733,-2.1471649637108485
4734,-2.149188857594159
4735,-2.151953170944163
4736,-2.156339898515053
4737,-2.1418044302482087
4738,-2.1508506911169123
4739,-2.144614434201592
4740,-2.159112894536664
4741,-2.14735621137832
4742,-2.1486730547994175
4743,-2.156450205907698
4744,-2.146270614318798
4745,-2.156430499938652
4746,-2.140190039123558
4747,-2.1432832302458085
4748,-2.150643228632907
4749,-2.1395726160013524
4750,-2.1464993824084093
4751,-2.1438068107823787
4752,-2.154315058645893
4753,-2.1497739698587197
4754,-2.158098563529976
4755,-2.157376265919441
4756,-2.1526192608741708
4757,-2.149122610612865
4758,-2.142776790798352
4759,-2.141707190316521
4760,-2.1604557000787827
4761,-2.155203234737525
4762,-2.161152335677969
4763,-2.1543842374117776
4764,-2.15655299618989
4765,-2.1470740525002214
4766,-2.1524809800543383
4767,-2.1586492896303384
4768,-2.1480224252596862
4769,-2.150814881103329
4770,-2.1513177872588223
4771,-2.1485745598632904
4772,-2.151669076742226
4773,-2.1505849927596663
4774,-2.148840792261032
4775,-2.1503371688345667
4776,-2.1517792296480756
4777,-2.1583255666159196
4778,-2.1480307306182134
4779,-2.1494759069012748
4780,-2.1525444667816123
4781,-2.147998913755001
4782,-2.152128351333067
4783,-2.152582453103915
4784,-2.1428777935822945
4785,-2.1413494204874097
4786,-2.1431160290155473
4787,-2.152892808955052
4788,-2.1422511295955933
4789,-2.1491321281268903
4790,-2.153840206268149
4791,-2.1496003383114606
4792,-2.1460174337662554
4793,-2.151581182487857
4794,-2.1569907174732226
4795,-2.1494833867824354
4796,-2.1481147878013105
4797,-2.1367726190297605
4798,-2.150912547791697
4799,-2.1505107937315135
4800,-2.150972351568285
4801,-2.1452817523434686
4802,-2.153505202958583
4803,-2.151155115997374
4804,-2.141256120118641
4805,-2.1479851789132525
4806,-2.152426767218699
4807,-2.1538859559951615
4808,-2.150915062587733
4809,-2.1516989382405494
4810,-2.1520137365188217
4811,-2.1496969702485016
4812,-2.1539682505455318
4813,-2.148715995675496
4814,-2.1567273759657595
4815,-2.145092697929572
4816,-2.1515775761253515
4817,-2.152041818767834
4818,-2.1557312306560235
4819,-2.1585823688178074
4820,-2.1428727021607443
4821,-2.1531289847966644
4822,-2.153846360414138
4823,-2.147544404223563
4824,-2.151222603490522
4825,-2.1502155593014605
4826,-2.147456126009349
4827,-2.1594086553572334
4828,-2.1554105980641896
4829,-2.1519976773811047
4830,-2.146394350311793
4831,-2.1437749157870103
4832,-2.1515180314043842
4833,-2.151829121278078
4834,-2.1442144038424384
4835,-2.1578116440921065
4836,-2.15127377531425
4837,-2.1570526193763264
4838,-2.1446843933685904
4839,-2.1537787292544617
4840,-2.162745957524602
4841,-2.157407931422464
4842,-2.158588984710954
4843,-2.147571421800206
4844,-2.148562274062049
4845,-2.1527041057295695
4846,-2.1391925791409743
4847,-2.1524468118640314
4848,-2.1534635260352477
4849,-2.152241760190785
4850,-2.143688522189892
4851,-2.1428180612868806
4852,-2.1503911258229444
4853,-2.142166054096109
4854,-2.148172960421615
4855,-2.143228791007872
4856,-2.15296290217171
4857,-2.155359735700683
4858,-2.14564497299214
4859,-2.1524538734116994
4860,-2.149529270806793
4861,-2.144957827768578
4862,-2.1532626302117572
4863,-2.145032318382527
4864,-2.140921224272073
4865,-2.150376376864661
4866,-2.1548677049541567
4867,-2.151120342663128
4868,-2.1512518171482586
4869,-2.145572438028225
4870,-2.1490380723447413
4871,-2.1464056795324655
4872,-2.1482392787137496
4873,-2.1457777465075294
4874,-2.1474540588796946
4875,-2.1619860284577825
4876,-2.142085343989207
4877,-2.1481320655172476
4878,-2.1536174465703763
4879,-2.149124450487702
4880,-2.1439537736095575
4881,-2.14735419297335
4882,-2.1504743502306387
4883,-2.1403365503930547
4884,-2.145691631080787
4885,-2.1490821152735187
4886,-2.150752212912326
4887,-2.153549232683202
4888,-2.1466837085475805
4889,-2.147437125853822
4890,-2.1489225082210313
4891,-2.1621168477043744
4892,-2.147718366701586
4893,-2.153431269149372
4894,-2.148080185714609
4895,-2.147492009797201
4896,-2.1552890222310848
4897,-2.1476672521678846
4898,-2.1516097803510115
4899,-2.1456153244791123
4900,-2.153640275071539
4901,-2.1411448106462525
4902,-2.136295515565834
4903,-2.1503747743781667
4904,-2.1486057740804156
4905,-2.1458624719406902
4906,-2.1492887333713395
4907,-2.1501830097156867
4908,-2.1500991922660972
4909,-2.1480451409515307
4910,-2.153445756133876
4911,-2.141343686104043
4912,-2.157390031602834
4913,-2.1436715813134506
4914,-2.155418280292373
4915,-2.1498747709671133
4916,-2.1464813815699757
4917,-2.1465608236764053
4918,-2.1520919166523558
4919,-2.15037003520765
4920,-2.1431172781073804
4921,-2.149182172798174
4922,-2.1464626925955574
4923,-2.1472169722156416
4924,-2.151119463833323
4925,-2.1544040671530267
4926,-2.1607089161955146
4927,-2.1488280618240685
4928,-2.1530305730740293
4929,-2.139949870723564
4930,-2.1507284830247078
4931,-2.143662350999378
4932,-2.14580673552136
4933,-2.152095250925223
4934,-2.1482836376139196
4935,-2.162099613121103
4936,-2.1558008938343063
4937,-2.1533512066064646
4938,-2.1536118652112957
4939,-2.1529905606019972
4940,-2.1387678513872768
4941,-2.146952845172351
4942,-2.1466655374681136
4943,-2.1509108417841585
4944,-2.1440336068872625
4945,-2.1596533719495254
4946,-2.1531113994136515
4947,-2.147248627934071
4948,-2.1549173805147976
4949,-2.145542459482164
4950,-2.1498089349300535
4951,-2.1556017056571424
4952,-2.1467279588093042
4953,-2.138103355881421
4954,-2.149070847544273
4955,-2.151170909730495
4956,-2.153871386276162
4957,-2.1565150472601355
4958,-2.1406079401342284
4959,-2.1500458589682925
4960,-2.152637943692999
4961,-2.1527925289769274
4962,-2.1605069697170527
4963,-2.159970551482887
4964,-2.1487331334524558
4965,-2.158103456767908
4966,-2.152740615428603
4967,-2.1498589602205254
4968,-2.153485604799387
4969,-2.1496168871953443
4970,-2.152624367014411
4971,-2.1433054897266657
4972,-2.1447177597738136
4973,-2.1531027804591414
4974,-2.154552653922842
4975,-2.145823790738612
4976,-2.1518626213561074
4977,-2.1425793351374542
4978,-2.142000973447276
4979,-2.1509458726463713
4980,-2.1468513683411152
4981,-2.1472591191788855
4982,-2.1484200577977823
4983,-2.1490431073216283
4984,-2.1502575624963414
4985,-2.144405728668403
4986,-2.1580009988344244
4987,-2.1485750517791726
4988,-2.1544292685177453
4989,-2.1527682444382163
4990,-2.1427125956689324
4991,-2.153795120127496
4992,-2.1533720295428647
4993,-2.143711008331317
4994,-2.153122926188424
4995,-2.153877230762911
4996,-2.1599509848980816
4997,-2.1495813537093778
4998,-2.1433504693475522
4999,-2.1455846883282987
5000,-2.1477293779845827
5001,-2.1454447789143662
